lon,lat,id,descr
-82.6458056,28.90155556,02310752,"SALT RIVER NEAR CRYSTAL RIVER FL"
-82.17758499,28.4799981,02312000,"WITHLACOOCHEE RIVER AT TRILBY, FL"
-82.155363,28.57277286,02312200,"LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL"
-82.209253,28.5211073,02312300,"WITHLACOOCHEE RIVER AT RITAL FL"
-82.222032,28.5927714,02312500,"WITHLACOOCHEE RIVER AT CROOM, FL"
-82.25703368,28.644436,02312558,"WITHLACOOCHEE RIVER AT NOBLETON, FL"
-82.2423118,28.7241557,02312598,"WITHLACOOCHEE RIVER NR PINEOLA, FL"
-82.2200892,28.74359973,02312600,"WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL"
-82.2209241,28.85192929,02312722,"WITHLACOOCHEE RIVER NR RUTLAND, FL"
-82.2800934,28.91220435,02312762,"WITHLACOOCHEE RIVER NEAR INVERNESS, FL"
-82.3367621,28.95553555,02312975,"TSALA APOPKA OUTFALL CANAL AT S-353 NR HERNANDO FL"
-82.3367621,28.95553555,02312976,"TSALA APOPKA OUTFALL CANAL BL S-353 NR HERNANDO FL"
-82.75899559,28.99469575,02313274,"WITHLACOOCHEE R AT BUNGALOW PASS AT PORT INGLIS FL"
-83.086515,29.33940554,02323592,"SUWANNEE RIVER AB GOPHER RIVER NR SUWANNEE FL"
-83.9796085,30.3013159,02326526,"WACISSA RIVER NR WACISSA FLA"
-85.1651996,30.53408319,02359000,"CHIPOLA RIVER NR ALTHA, FLA."
-85.0154686,29.94937094,02359170,"APALACHICOLA RIVER NR SUMATRA,FLA."
-85.6154821,30.13520204,02359315,"MARTIN BAYOU AT US 98 AT SPRINGFIELD, FL"
-85.5565932,30.3846406,02359500,"ECONFINA CREEK NEAR BENNETT, FLA."
-87.2669179,30.6701917,02376033,"ESCAMBIA RIVER NR MOLINO, FLA."
-87.2905288,30.44825279,02376100,"BAYOU MARCUS CREEK NR PENSACOLA,FLA"
-87.3358086,30.49825159,02376115,"ELEVENMILE CREEK NEAR PENSACOLA, FL."
-87.5280384,30.97851588,02376293,"BRUSHY CREEK NEAR BRATT, FL"
-80.9811111,25.85194444,255107080585200,"Big Cypress National Preserve BCA6"
-80.89513889,25.8604722,255138080534201,"EDEN 1 IN BIG CYPRESS NATIONAL PRESERVE"
-81.2622222,25.88666667,255312081154400,"Big Cypress National Preserve BCA7"
-81.2702778,25.89027778,255325081161300,"Big Cypress National Preserve BCA8"
-81.4662778,25.89055556,255327081275900,"EAST RIVER NEAR EVERGLADES CITY, FL"
-81.5109167,25.90880556,255432081303900,"FAKA-UNION RIVER NEAR THE MOUTH"
-81.5298333,25.91205556,255443081314700,"LITTLE WOOD RIVER NEAR GOODLAND, FL"
-81.5443056,25.926,255534081324000,"PUMPKIN RIVER NEAR GOODLAND, FL"
-81.58388889,25.94819444,255654081350200,"BLACKWATER RIVER NEAR GOODLAND, FL"
-81.10388889,25.9572222,255726081061400,"Big Cypress National Preserve BCA4"
-80.92638889,25.96833333,255806080553500,"Big Cypress National Preserve BCA5"
-80.6692266,25.97564836,255828080401301,"SITE 64 IN CONSERVATION AREA 3A NR COOPERTOWN FL."
-80.8358976,25.99009276,255923080501000,"SFWMD 3ASW"
-81.34701389,25.99488056,255942081204900,"SFWMD BARW4"
-80.9247222,25.9997222,255959080552900,"BCPINE Weather Station, FL"
-80.77888889,26.00194444,260007080464401,"W-18 IN WATER CONSERVATION AREA 3-A"
-80.1468528,26.0031611,260010080085001,"F  - 291"
-80.48275,26.00777778,260037080303401,"SITE 76 IN CONSERVATION AREA 3B NR ANDYTOWN, FL"
-80.5880556,26.01166667,260042080351701,"EDEN 12 IN WATER CONSERVATION AREA 3-A"
-80.5095001,26.01231329,260043080303500,"SFWMD S151"
-80.6777778,26.01416667,260051080404001,"W-15 IN WATER CONSERVATION AREA 3-A"
-81.4106347,26.00676128,260111081243901,"C  - 496"
-81.02673569,26.0398138,260222081013700,"SFWMD BCA15"
-81.3,26.04444444,260240081180000,"Big Cypress National Preserve BCA14"
-81.34463889,26.05119167,260304081204100,"SFWMD BARW6A"
-81.45674679,26.05314856,260309081272601,"C  - 987"
-81.1556279,26.05675807,260323081092100,"SFWMD BCA16"
-80.7052778,26.05666667,260324080421900,"3A-5 IN WATER CONSERVATION AREA 3A"
-80.19388889,26.05777778,260325080113901,"G  -2900"
-80.4431093,26.06203353,260342080263600,"SFWMD S9A"
-80.90388889,26.06527778,260355080541401,"EDEN 6 IN BIG CYPRESS NATIONAL PRESERVE"
-81.6945304,26.06842697,260405081414101,"C  -1224"
-80.7575,26.06944444,260410080452701,"EDEN 14 IN WATER CONSERVATION AREA 3-A"
-80.2297703,26.08314348,260458080134801,"G  -1221"
-80.691324,26.08245825,260500080410400,"SFWMD 3AS"
-81.0536111,26.09305556,260535081031300,"Big Cypress National Preserve BCA13"
-80.5069444,26.09333333,260536080302501,"EDEN 4 IN WATER CONSERVATION AREA 3-A"
-80.834786,26.0939777,260537080500600,"SFWMD L28-2"
-80.8428418,26.09397773,260537080503500,"SFWMD L28-1"
-80.6120023,26.11897615,260707080364400,"SFWMD S340"
-80.64755879,26.1231427,260722080385200,"SFWMD 3A-9"
-80.7527778,26.1236111,260725080451001,"EDEN 5 IN WATER CONSERVATION AREA 3-A"
-80.9834009,26.12453267,260727080590100,"SFWMD L28 GAP"
-81.7928306,26.13276667,260758081473400,"NAPLES BAY AT CITY DOCK NEAR NAPLES, FL"
-80.3670833,26.13644444,260810080222001,"SITE 99 NR L-35A IN CONS AREA 2B NR SUNRISE, FL"
-81.7981417,26.09313333,260835081475300,"NAPLES BAY AT GORDON PASS NEAR NAPLES, FL"
-81.7861056,26.14941667,260858081471000,"GORDON RIVER AT ROWING CLUB POINT NEAR NAPLES, FL"
-80.44199789,26.1506413,260901080263200,"SFWMD S34"
-80.4417201,26.15119684,260903080263100,"SFWMD S141"
-81.2216667,26.15666667,260924081131800,"Big Cypress National Preserve BCA3"
-80.4458868,26.16036317,260936080264600,"SFWMD S142"
-80.6756149,26.16925214,261008080403300,"SFWMD 3A-12"
-80.8270077,26.17175249,261017080493800,"SFWMD S140"
-80.75163889,26.17427778,261023080443001,"SITE 62 IN CONSERVATION AREA 3A NR ANDYTOWN, FL"
-80.4472757,26.17647368,261034080265100,"SFWMD S143"
-80.37138889,26.17638889,261035080221701,"EDEN 13 IN WATER CONSERVATION AREA 2-B"
-80.7403444,26.18789444,261116080442500,"SFWMD 3AN1W1"
-80.5310833,26.1883611,261117080315201,"SITE 63 IN CONSERVATION AREA NO. 3A NR ANDYTOWN FL"
-81.0866667,26.19138889,261129081051200,"Big Cypress National Preserve BCA12"
-81.2886111,26.1961111,261146081171900,"Big Cypress National Preserve BCA2"
-80.44783128,26.17814028,261150080270001,"N. NEW RIVER CANAL AT S-11-A NR ANDYTOWN, FL"
-80.45338689,26.2025838,261200080275001,"N. NEW RIVER CANAL AT S-11-B NR ANDYTOWN, FL"
-81.1681276,26.20508565,261217081100600,"SFWMD BCA17"
-80.98312288,26.20675179,261223080590000,"SFWMD BCA18"
-80.4600536,26.2289717,261300080280001,"N. NEW RIVER CANAL AT S-11-C NR ANDYTOWN, FL"
-80.69005948,26.21786143,261303080412500,"SFWMD S339"
-80.3975521,26.21841646,261305080235200,"SFWMD S144"
-80.743672,26.21841706,261305080443800,"SFWMD 3A-11"
-80.36560689,26.22202738,261318080215700,"SFWMD S145"
-80.5922222,26.22194444,261319080353201,"EDEN 9 IN WATER CONSERVATION AREA 3-A"
-80.33310608,26.22563829,261331080200000,"SFWMD S146"
-81.5869444,26.23027778,261347081351201,"C  - 953"
-81.586749,26.2303644,261347081351202,"C  - 951"
-81.5877778,26.23,261347081351701,"C  - 948"
-80.3558844,26.24147107,261428080212200,"SFWMD WCA2U1"
-81.3205556,26.2425,261433081191400,"Big Cypress National Preserve BCA1"
-80.4081079,26.24647097,261446080243000,"SFWMD 2A-300"
-80.10125,26.25044444,261501080060701,"G  -2147"
-80.954233,26.25952746,261533080571600,"L-28 INTERCEPTOR CANAL BELOW S-190 NEAR CLEWISTON,"
-80.83034079,26.26230464,261543080495000,"L-28 CANAL ABOVE S-140 NEAR CLEWISTON, FL"
-81.7786979,26.27314173,261620081464402,"C  -1004R"
-80.11313889,26.27805556,261641080064801,"G  -2866"
-80.6047793,26.27897014,261643080361800,"SFWMD 3ANE"
-80.7397828,26.2795259,261645080442400,"SFWMD 3A-10"
-80.9675667,26.28424883,261702080580400,"SFWMD S190"
-80.775617,26.2859147,261708080463300,"SFWMD 3ANW"
-80.30663889,26.2814722,261710080190001,"SITE 19 IN CONSERVATION AREA 2A NR CORAL SPRINGS"
-80.4108855,26.28813613,261716080244000,"SFWMD WCA2U3"
-80.8928424,26.30285898,261735080534001,"HE - 861"
-80.8928424,26.30285898,261735080534002,"HE - 862"
-80.3564397,26.3098019,261834080212400,"SFWMD WCA2E4"
-80.3847737,26.31730169,261901080230600,"SFWMD WCA2F4"
-80.1153333,26.31780556,261903080065601,"G  -1260"
-80.16925,26.32766667,261938080101001,"G  -2852"
-80.5097767,26.33007924,261947080303600,"SFWMD WCA2RT"
-80.9793333,26.34375,262038080584600,"NORTH FEEDER CANAL BLW PC17A NR CLEWISTION, FL"
-81.4764676,26.3670253,262158081283401,"C  - 981"
-81.4764676,26.3670253,262158081283402,"C  - 983"
-81.4764676,26.3670253,262158081283403,"C  - 982"
-81.4764676,26.3670253,262158081283404,"C  -1079"
-81.5242465,26.37285869,262212081312501,"  C-1245"
-81.6050816,26.37480366,262228081361901,"C  - 492"
-80.4108855,26.28674729,262240080258001,"SITE 17 NR L-38, CONS AREA 2A NR CORAL SPRINGS, FL"
-81.5278576,26.38035844,262248081314101,"C  -1244"
-81.4773005,26.43202288,262554081283801,"C  - 687"
-81.4364661,26.4575773,262724081260701,"C  - 462"
-81.4356318,26.6467367,263845081260701,"HE - 555"
-81.4356318,26.6467367,263845081260702,"HE - 556"
-81.4350763,26.64618116,263845081260703,"HE - 851"
-80.9183971,26.75423116,264514080550700,"INDUSTRIAL CANAL AT CLEWISTON"
-81.9686111,26.78477778,264705081580700,"SP-17 AT YUCCA PENS NEAR CAPE CORAL, FL"
-81.76888889,26.7986111,264755081460801,"CH - 323"
-81.76888889,26.7986111,264755081460802,"CH - 324"
-81.8447222,26.81619444,264858081504100,"SR-6 AT CECIL WEBB NEAR NORTH FT. MYERS, FL"
-81.5361111,26.82805556,264941081321301,"GL - 328"
-82.0052222,27.26113889,271538082002301,"AMAX NO 3 WELL NEAR PINE LEVEL FL"
-81.8066667,27.33680556,272012081482501,"MARSHALL DEEP WELL NEAR GARDNER FL"
-82.3570833,27.71141667,274240082212701,"ROMP 50 FLORIDAN WELL NEAR WIMAUMA FL"
-82.3571111,27.71163889,274240082212702,"ROMP 50 NRSD WELL NEAR WIMAUMA FL"
-82.3571111,27.7115,274240082212703,"ROMP 50 AVON PARK WELL NEAR WIMAUMA FL"
-82.2524444,27.94075,275627082150801,"TURNER WELL NEAR BRANDON FL"
-82.37342639,27.9883542,275917082222500,"EAST LAKE RAINFALL AT ORIENT ROAD NEAR TAMPA FL"
-82.3500556,28.00627778,280022082210501,"SWFWMD WELL NR VANDENBURG AIRPORT NEAR TEMP TER FL"
-82.5834444,28.0152222,280053082350202,"SHELDON ROAD DEEP WELL NEAR CITRUS PARK FL"
-82.2231111,28.02977778,280145082132501,"TAMPA DEEP WELL 15 NEAR DOVER FL"
-82.4873728,28.062267,280353082283400,"ROY HAYNES PARK RAINFALL NEAR SULPHUR SPRINGS FL"
-82.4505556,28.12766667,280740082271001,"DEBUEL ROAD DEEP NEAR LUTZ FL"
-82.4505556,28.12766667,280740082271002,"DEBUEL ROAD SHALLOW NEAR LUTZ FL"
-82.63538889,28.16238889,280944082380501,"ELDR WILDE D WELL N4 NEAR TARPON SPRINGS FL"
-82.5328333,28.53355556,283201082315601,"WEEKI WACHEE WELL NEAR WEEKI WACHEE FL"
-82.5815556,28.76402778,284551082345301,"HOMOSASSA WELL 3 NEAR HOMOSASSA FL"
-82.3442609,28.85081688,285102082204001,"DOT-41 OBSERVATION WELL AT INVERNESS, FL"
-82.478154,28.90414688,285414082284201,"NORTH LECANTO WELL NEAR LECANTO, FL"
-82.69063889,28.92527778,285531082412600,"CRYSTAL RV AT MOUTH NR SHELL ISL NR CRYSTAL RV FL"
-81.6662048,30.1902405,301124081395901,"ST.JOHNS RIVER BUCKMAN BRIDGE AT JACKSONVILLE,FL"
-81.55814749,30.3860727,302309081333001,"ST JOHNS R DAMES POINT BRIDGE AT JACKSONVILLE, FL"
-81.8737171,30.40468216,302416081522601,"D-348 MONTICELLO DRUG CO. WELL AT JACKSONVILLE, FL"
-80.8881155,28.074462,02231600,"JANE GREEN CREEK NEAR DEER PARK, FL"
-80.8953373,28.18195808,02232155,"PENNYWASH CREEK NEAR DEER PARK, FL"
-80.91089309,28.2130681,02232200,"WOLF CREEK NEAR DEER PARK, FL"
-80.943392,28.54305529,02232500,"ST. JOHNS RIVER NEAR CHRISTMAS, FL"
-81.1686111,28.58305556,02233104,"ECONLOCKHATCHEE RIVER AT HWY 420 NR BITHLO"
-81.243956,28.5250021,02233200,"LITTLE ECONLOCKHATCHEE RIVER NEAR UNION PARK, FL"
-81.6425767,29.24469863,02236160,"SILVER GLEN SPRINGS NEAR ASTOR, FL"
-81.8808333,29.0811111,02238499,"OCKLAWAHA R AB MOSS BLUFF DAM AT MOSS BLUFF,FL"
-81.8808333,29.0811111,02238500,"OCKLAWAHA RIVER AT MOSS BLUFF, FL"
-81.9942536,29.18358855,02239000,"OCKLAWAHA RIVER NR OCALA,FLA."
-82.05397819,29.21247638,02239500,"SILVER SPRINGS NEAR OCALA, FL"
-82.0412,29.2149764,02239501,"SILVER RIVER NEAR OCALA, FL"
-81.9859203,29.21469888,02240000,"OCKLAWAHA RIVER NEAR CONNER, FL"
-81.9019444,29.37166667,02240500,"OCKLAWAHA RIVER AT EUREKA, FL"
-81.9461999,29.50969267,02243000,"ORANGE CREEK AT ORANGE SPRINGS, FL"
-81.4867442,29.72969147,02245260,"DEEP CREEK AT SPUDS, FL"
-81.2595108,29.66941676,02247222,"PELLICER CREEK NEAR ESPANOLA, FL"
-81.188678,28.23167964,02260800,"ALLIGATOR LAKE NEAR ASHTON, FL"
-81.3106247,28.37139699,02262900,"BOGGY CREEK NEAR TAFT, FL"
-81.450905,28.3041775,02263800,"SHINGLE CREEK AT AIRPORT NEAR KISSIMMEE, FL"
-81.5575734,28.41361777,02263850,"BAY LAKE NEAR VINELAND, FL"
-81.5378509,28.41278456,02263868,"SOUTH LAKE NEAR VINELAND, FL"
-81.5378509,28.41278456,02263869,"SOUTH LAKE OUTLET AT S-15, NEAR VINELAND, FL"
-81.5378509,28.41278456,02263870,"SOUTH LAKE OUTLET BELOW S-15 NEAR VINELAND, FLA."
-81.5195173,28.39056323,02264000,"CYPRESS CREEK AT VINELAND, FL"
-81.5250729,28.38945214,02264003,"CYPRESS CREEK CANAL AT S-103A NEAR VINELAND, FL"
-81.52535068,28.38917437,02264004,"LATERAL 103 BELOW S-103A NR VINELAND"
-81.5069722,28.3805,02264030,"LK BUENA VIS TR AT HOTEL PL BLVD AT BUENA VISTA FL"
-81.515,28.37444444,02264051,"BLACK LK OUTLET AT S-101A, AT LAKE BUENA VISTA, FL"
-81.5289619,28.37111947,02264060,"LATERAL 101 AT S-101, NEAR LAKE BUENA VISTA, FL"
-81.5289619,28.3708417,02264061,"LATERAL 101 BELOW S-101 NR BUENA VISTA,FL"
-81.5206284,28.32528785,02264100,"BONNET CREEK NEAR VINELAND, FL"
-81.5245174,28.30806625,02264140,"BONNET CREEK NEAR KISSIMMEE, FL"
-81.5245174,28.30806625,02264141,"BONNET CREEK BELOW CULVERTS NEAR KISSIMMEE, FL"
-81.4478495,28.26723444,02264495,"SHINGLE CREEK AT CAMPBELL, FL"
-81.4053487,28.289178,02264900,"LAKE TOHOPEKALIGA AT KISSIMMEE, FL"
-81.61146309,28.4052845,02266025,"REEDY CREEK AT S-46 NEAR VINELAND, FL"
-81.61146309,28.40417345,02266026,"10B REEDY CREEK BELOW S-46 NR VINELAND FLA"
-81.6164632,28.38500749,02266200,"WHITTENHORSE CREEK NEAR VINELAND, FL"
-81.6109075,28.39306276,02266205,"WHITTENHORSE CREEK AT S-411, NEAR VINELAND, FL"
-81.6106298,28.39306277,02266206,"WHITTENHORSE BELOW S-411 NR VINELAND,FL"
-81.6052778,28.42694444,02266291,"LATERAL 405 AT S-405A, NEAR DOCTOR PHILLIPS, FL"
-81.6086852,28.42639484,02266292,"LATERAL 405 BL S405A NR DR PHILLIPS, FL"
-81.5984074,28.36639716,02266295,"LATERAL 410 AT S-410 NEAR VINELAND, FL"
-81.579796,28.33278738,02266300,"REEDY CREEK NEAR VINELAND, FL"
-81.5909074,28.271123,02266480,"DAVENPORT CREEK NEAR LOUGHMAN, FL"
-81.5439622,28.27584517,02266495,"REEDY CREEK AT S-40, NEAR LOUGHMAN, FL"
-81.54368439,28.27584517,02266496,"REEDY CREEK BELOW S-40, NEAR LOUGHMAN, FL"
-81.536462,28.2636234,02266500,"REEDY CREEK NEAR LOUGHMAN, FL"
-81.4409055,28.15001585,02266550,"REEDY CREEK AT STATE HWY 531 NEAR POINSIANNA, FL"
-81.3017364,28.07501783,02266600,"CYPRESS LAKE NEAR ST. CLOUD, FL"
-81.05200889,27.87308039,02268800,"LAKE MARIAN NEAR KENANSVILLE, FL"
-80.6164447,26.98366597,02276877,"ST. LUCIE CANAL BELOW S-308, NR PORT MAYACA (AUX)"
-80.2586592,27.20227,02277100,"ST LUCIE RIVER AT SPEEDY POINT, STUART FL"
-80.206713,27.19977036,02277110,"ST LUCIE ESTUARY AT A1A (STEELE PT)STUART FL"
-80.712281,26.70034336,02280500,"HILLSBORO CANAL BELOW S351 NR SOUTH BAY FLA"
-80.4458857,26.4720184,02281200,"HILLSBORO CANAL AT S-6 NEAR SHAWANO"
-80.7136699,26.6975657,02283500,"N NEW RIVER CANAL BELOW S351 NR SOUTH  BAY FLA"
-80.8067278,26.69534407,02286400,"MIAMI CANAL AT S-354 AND S-3 AT LAKE HARBOR, FLA"
-80.42005379,25.8914843,02287497,"N.W. WELLFIELD CANAL NR DADE BROWARD LEVEE NR PENN"
-80.7694722,25.76183333,02289019,"TAMIAMI CANAL AT S-12-B  NR MIAMI, FL"
-80.7258958,25.76148997,02289041,"TAMIAMI CANAL BELOW S-12-C, NEARMIAMI, FLA"
-80.6741667,25.76194444,02289050,"SFWMD S333"
-80.32810739,25.76232213,02289500,"TAMIAMI CANAL NEAR CORAL GABLES, FL"
-80.37875,25.57091667,022907085,"BLACK CREEK CANAL WEST OF U.S. 1 NR  GOULDS, FL"
-80.49763889,25.74633333,022907647,"LEVEE 31 NORTH EXTENSION AT 1 MILE NR WEST MIAMI,"
-80.4965556,25.71758333,02290765,"LEVEE 31 NORTH EXTENSION AT 3 MILE NR WEST MIAMI F"
-80.4959722,25.70216667,02290766,"LEVEE 31 NORTH EXTENSION AT 4 MILE NR WEST MIAMI F"
-80.497001,25.68621447,02290767,"LEVEE 31 NORTH EXTENSION AT 5 MILE NR WEST MIAMI F"
-80.4981667,25.66338889,02290768,"LEVEE 31 NORTH EXTENSION AT 7 MILE NR WEST MIAMI F"
-80.525059,25.33067204,02290769,"CANAL 111 AT S-18-C NEAR FLORIDA CITY, FL"
-80.688397,25.28428545,02290810,"Everglades National Park P37"
-80.6720061,25.5442759,02290811,"Everglades National Park NP206"
-80.70228449,25.61399556,02290815,"Everglades National Park P33"
-80.8334007,25.3695608,02290820,"Everglades National Park P38"
-80.9131256,25.33900677,022908205,"NORTH RIVER UPSTREAM OF CUTOFF NEAR FLAMINGO, FL"
-80.7956207,25.52733266,02290828,"Everglades National Park P36"
-80.8545278,25.46797778,022908295,"BOTTLE CREEK AT ROOKERY BRANCH NEAR HOMESTEAD, FL"
-80.8545278,25.46797778,02290829501,"MO  -198"
-80.8545278,25.46797778,02290829502,"MO  -199"
-80.864512,25.45983558,02290830,"Everglades National Park P35"
-80.7386743,25.6228842,02290832,"Everglades National Park NP203"
-80.7195069,25.71676944,02290861,"Everglades National Park NP201"
-80.7086734,25.66204929,02290862,"Everglades National Park NP202"
-80.84784389,25.6887155,02290868,"Everglades National Park NP205"
-80.9409025,25.60760809,02290870,"Everglades National Park P34"
-81.0769444,25.50138889,02290878,"BROAD RIVER NEAR THE CUTOFF, FL"
-81.2497222,25.70916667,02290888,"CHATHAM RIVER NEAR THE WATSON PLACE, FL"
-81.1647222,25.55555556,02290918,"LOSTMANS RIVER BELOW SECOND BAY, FL"
-81.2555556,25.7975,02290940,"NEW RIVER AT SUNDAY BAY, FL"
-81.2997222,25.79138889,02290942,"LOPEZ RIVER NEAR LOPEZ CAMPSITE, FL"
-81.74952979,26.3356394,02291500,"IMPERIAL RIVER NEAR BONITA SPRINGS, FL"
-81.7906417,26.36202754,02291524,"SPRING CREEK HEADWATER NEAR BONITA SPRINGS, FL"
-81.795641,26.44202474,02291580,"NORTH BRANCH ESTERO RIVER AT ESTERO, FL"
-81.6931386,26.42896906,02291597,"SOUTH BRANCH ESTERO RIVER AT ESTERO, FL"
-81.85230848,26.52202187,02291669,"SIXMILE CYPRESS CREEK NORTH FORT MYERS, FL"
-81.8498085,26.50563367,02291673,"TENMILE CANAL AT CONTROL NEAR ESTERO, FL"
-81.8525864,26.50674474,02291710,"BRIARCLIFF DITCH AT MOUTH NEAR ESTERO,FL"
-81.874809,26.53091043,02291715,"LAKE OUTFALL, HENDRY CREEK AT GLADIOLUS DR FT MYER"
-81.8845315,26.53229929,02291717,"LAKE OUTFALL TO HENDRY CREEK SUMMERLIN RD FT MYERS"
-81.6984149,26.723957,02292900,"CALOOSAHATCHEE RIVER AT S-79, NR.OLGA, FLA"
-81.7018611,26.72994444,022929176,"TELEGRAPH CREEK AT STATE HIGHWAY AT OLGA, FL"
-81.7594444,26.69194444,02293055,"ORANGE RIVER NEAR BUCKINGHAM, FL"
-81.8086667,26.71571667,02293090,"Popash Creek at Leetana Rd. nr North Fort Myers,FL"
-81.8405556,26.65388889,02293190,"BILLYS CR AT FT MYERS FL"
-81.8827778,26.64138889,02293205,"CALOOSAHATCHEE RIVER AT CHANNEL MARKER 52 NR. FT."
-82.0044444,26.52388889,02293210,"CALOOSAHATCHEE RIVER AT SHELL POINT NEAR IONA, FL"
-81.8911981,26.57451975,02293230,"WHISKEY CREEK AT FT. MYERS, FL"
-82.1045556,26.46427778,02293249,"McIntyre Creek at Sanibel Island"
-81.9161978,26.74423494,02293261,"GATOR SLOUGH AT US41 NEAR FT MYERS FL"
-81.9566972,26.72563333,02293263,"GATOR SLOUGH ABOVE WEIR 19 AT CAPE CORAL, FL"
-82.1386997,27.4292084,02298488,"MYAKKA RIVER UPST FROM YOUNGS CK NR MYAKKA CITY FL"
-82.1264772,27.4094869,02298492,"LONG CREEK NEAR MYAKKA CITY FL"
-82.14231089,27.393932,02298494,"FLATFORD SWAMP NR MYAKKA RIVER NR MYAKKA CITY FL"
-82.1298107,27.38448789,02298495,"MAPLE CREEK NEAR MYAKKA CITY FL"
-82.181756,27.40365397,02298527,"OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL"
-82.1750893,27.4097648,02298530,"COKER CREEK NEAR MYAKKA CITY FL"
-82.1492555,27.3661553,02298554,"MYAKKA RIVER NEAR MYAKKA CITY FL"
-82.1567556,27.3436562,02298608,"MYAKKA RIVER AT MYAKKA CITY FL"
-82.211201,27.47365137,02299950,"MANATEE RIVER NEAR MYAKKA HEAD FL"
-82.4017604,27.5208719,02300009,"MANATEE RIVER AT DEVILS ELBOW NEAR FT HAMER FL"
-82.3670375,27.51364999,023000095,"MANATEE RIVER AT RYE FL"
-82.39738889,27.57577778,02300017,"GAMBLE CREEK AT COUNTY ROAD 675 NEAR PARRISH FL"
-82.3895379,27.55337054,02300018,"GAMBLE CREEK NEAR PARRISH FL"
-82.4281499,27.51837203,02300021,"MANATEE RIVER AT FORT HAMER FL"
-82.4261111,27.42055556,02300033,"BRADEN RIV AT LAKEWOOD RANCH NR LORRAINE FL"
-82.4875958,27.44143074,02300042,"WARD LAKE NEAR BRADENTON FL"
-82.51338889,27.57991667,02300075,"FROG CREEK AT BUFFALO ROAD NEAR RUBONIA FL"
-82.5397222,27.58805556,02300082,"FROG CREEK NEAR RUBONIA FL"
-82.2112009,27.60197978,02300210,"SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL"
-82.1841667,28.18555556,02301990,"HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL"
-82.1852778,28.18194444,02302000,"CRYSTAL SPRINGS NEAR ZEPHYRHILLS FL"
-82.1891667,28.1786111,02302010,"HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL"
-82.3836111,28.32388889,02303400,"CYPRESS CREEK NEAR SAN ANTONIO FL"
-82.3861111,28.2593611,02303410,"CYPRESS CREEK TRIBUTARY NR WESLEY CHAPEL SOUTH FL"
-82.4022222,28.1872222,02303420,"CYPRESS CREEK AT WORTHINGTON GARDENS FL"
-82.6873219,28.09612675,02307359,"BROOKER CREEK NEAR TARPON SPRINGS FL"
-82.6928776,28.08584936,02307362,"BROOKER CREEK AT TARPON WOODS BLVD NR OLDSMAR FL"
-82.6977778,28.07705556,02307445,"SOUTH BRANCH BROOKER CREEK NEAR OLDSMAR FL"
-82.7109336,28.05362833,02307498,"LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL"
-82.7423232,27.9797421,02307668,"ALLIGATOR CREEK BELOW BELCHER RD AT CLEARWATER FL"
-82.7131558,27.97550618,02307674,"ALLIGATOR CREEK AT KAPOK PARK AT CLEARWATER FL"
-82.7248228,27.91585545,02307780,"LONG BRANCH NEAR PINELLAS PARK FL"
-82.6897222,27.87194444,02307834,"UPPER HIGHLANDS CANAL AT CONTROL NR PINELLAS PK FL"
-82.6897222,27.87194444,02307835,"UPPER HIGHLANDS CANAL BL CONTROL NR PINELLAS PK FL"
-82.69,27.87138889,02307836,"ROOSEVELT RESERVOIR AT OUTFALL NR PINELLAS PK FL"
-82.7267672,27.8733569,02308861,"CROSS BAYOU CNL AT CEDAR BRK DR AT PINELLAS PK FL"
-82.6756549,27.90752248,02308865,"ROOSEVELT CANAL AT STR 23-8 NR PINELLAS PARK FL"
-82.6756549,27.90752248,02308866,"ROOSEVELT CANAL BELOW STR 23-8 NR PINELLAS PARK FL"
-82.7370453,27.8722458,02308870,"PINEBROOK CN AT BRYAN DAIRY RD AT PINELLAS PARK FL"
-82.7803798,27.83919117,02308889,"SEMINOLE LAKE OUTLET NEAR LARGO FL"
-82.6956554,27.81419235,02308935,"SAINT JOE CREEK AT PINELLAS PARK FL"
-82.8167697,27.90752187,02309110,"MCKAY CREEK NEAR LARGO FL"
-82.7406565,28.02335166,02309415,"CURLEW CREEK AT EVANS ROAD NEAR DUNEDIN FL"
-82.7475,28.04,02309421,"CURLEW CREEK AT BELCHER ROAD NEAR OZONA FL"
-82.7587125,28.0469618,02309425,"CURLEW CREEK AT COUNTY ROAD 1 NEAR OZONA FL"
-82.5981533,28.2277883,02309740,"ANCLOTE RIVER NEAR ODESSA FL"
-82.6664882,28.21417784,02310000,"ANCLOTE RIVER NEAR ELFERS FL"
-82.5537222,28.29413889,02310286,"FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL"
-82.6600992,28.25556507,02310300,"PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL"
-82.7212118,28.2608427,02310308,"PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL"
